route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
130599,QBUZZ,7124,Jannum - Ferwert Provincialeweg,,3,,,
130600,QBUZZ,7131,Jislum - Dokkum Busstation,,3,,,
130601,QBUZZ,7133,Jislum - Oentsjerk Heemstrastate,,3,,,
130602,QBUZZ,7134,Jislum - Ferwert Provincialeweg,,3,,,
130603,QBUZZ,7141,Wânswert - Dokkum Busstation,,3,,,
130604,QBUZZ,7143,Wânswert - Oentsjerk Heemstrastate,,3,,,
130605,QBUZZ,7144,Wânswert - Ferwert Provincialeweg,,3,,,
130606,QBUZZ,7151,Burdaard - Dokkum Busstation,,3,,,
130607,QBUZZ,7153,Burdaard - Oentsjerk Heemstrastate,,3,,,
130608,QBUZZ,7154,Burdaard - Ferwert Provincialeweg,,3,,,
130609,QBUZZ,7161,Ginnum - Dokkum Busstation,,3,,,
130610,QBUZZ,7163,Ginnum - Oentsjerk Heemstrastate,,3,,,
130611,QBUZZ,7164,Ginnum - Ferwert Provincialeweg,,3,,,
130612,QBUZZ,7171,Hegebeintum - Dokkum Busstation,,3,,,
130613,QBUZZ,7173,Hegebeintum - Oentsjerk Heemstrastate,,3,,,
130614,QBUZZ,7174,Hegebeintum - Ferwert Provincialeweg,,3,,,
130615,QBUZZ,7183,De Falom - Feanwâlden Station,,3,,,
130616,QBUZZ,7191,Boarnwert - Dokkum Busstation,,3,,,
130617,QBUZZ,7193,Boarnwert - Holwert Provincialeweg,,3,,,
130618,QBUZZ,7201,Foudgum - Dokkum Busstation,,3,,,
130619,QBUZZ,7203,Foudgum - Holwert Provincialeweg,,3,,,
130620,QBUZZ,7211,Brantgum - Dokkum Busstation,,3,,,
130621,QBUZZ,7213,Brantgum - Holwert Provincialeweg,,3,,,
130622,QBUZZ,7221,Waaxens - Dokkum Busstation,,3,,,
130623,QBUZZ,7223,Waaxens - Holwert Provincialeweg,,3,,,
130624,QBUZZ,7231,Nijewier - Dokkum Busstation,,3,,,
130625,QBUZZ,7241,Easternijtsjerk - Dokkum Busstation,,3,,,
130626,QBUZZ,7251,Wierum - Dokkum Busstation,,3,,,
130627,QBUZZ,7261,Nes - Dokkum Busstation,,3,,,
130628,QBUZZ,7271,Moddergat - Dokkum Busstation,,3,,,
130629,QBUZZ,7281,Peazens - Dokkum Busstation,,3,,,
130630,QBUZZ,7291,Ljussens - Dokkum Busstation,,3,,,
130631,QBUZZ,7301,Moarre - Dokkum Busstation,,3,,,
130632,QBUZZ,7311,Oostmahorn/Esonstad - Dokkum Busstation,,3,,,
130633,QBUZZ,7321,Driezum - Dokkum Busstation,,3,,,
130634,QBUZZ,7323,Driezum - Buitenpost Station,,3,,,
130635,QBUZZ,7341,Westergeast - Dokkum Busstation,,3,,,
130636,QBUZZ,7343,Westergeast - Buitenpost Station,,3,,,
130637,QBUZZ,7371,Wetsens - Dokkum Busstation,,3,,,
130638,QBUZZ,7381,Mitselwier - Dokkum Busstation,,3,,,
130639,QBUZZ,7391,Ingwierrum - Dokkum Busstation,,3,,,
130640,QBUZZ,7393,Ingwierrum - Buitenpost Station,,3,,,
130641,QBUZZ,7401,Ie - Dokkum Busstation,,3,,,
130642,QBUZZ,7403,Ie - Buitenpost Station,,3,,,
130643,QBUZZ,7411,Jouswier - Dokkum Busstation,,3,,,
130644,QBUZZ,7413,Jouswier - Buitenpost Station,,3,,,
130645,QBUZZ,7421,Broeksterwâld - Dokkum Busstation,,3,,,
130646,QBUZZ,7423,Broeksterwâld - Feanwâlden Station,,3,,,
130647,QBUZZ,7431,Eanjum - Dokkum Busstation,,3,,,
130648,QBUZZ,7501,Mûnein - Oentsjerk Heemstrastate,,3,,,
130649,QBUZZ,7511,Readstjerk - Oentsjerk Heemstrastate,,3,,,
130650,QBUZZ,7521,Kollumerpomp - Grijpskerk Station,,3,,,
130651,QBUZZ,7522,Kollumerpomp - Buitenpost Station,,3,,,
130652,QBUZZ,7531,Warfstermolen - Grijpskerk Station,,3,,,
130653,QBUZZ,7532,Warfstermolen - Buitenpost Station,,3,,,
130654,QBUZZ,7541,Munnekezijl - Grijpskerk Station,,3,,,
130655,QBUZZ,7551,Burum - Grijpskerk Station,,3,,,
130656,QBUZZ,7552,Burum - Buitenpost Station,,3,,,
130657,QBUZZ,7561,Augsbuert-Lytsewâld - Buitenpost Station,,3,,,
130658,QBUZZ,7571,Feankleaster - Buitenpost Station,,3,,,
130659,QBUZZ,7581,Kollumersweach - Buitenpost Station,,3,,,
130660,QBUZZ,7582,Kollumersweach - Feanwâlden Station,,3,,,
130661,QBUZZ,7591,De Trieme - Buitenpost Station,,3,,,
130662,QBUZZ,7601,Aldwâld - Buitenpost Station,,3,,,
130663,QBUZZ,7602,Aldwâld - Feanwâlden Station,,3,,,
130664,QBUZZ,7611,Kollum - Buitenpost Station,,3,,,
130665,QBUZZ,7711,Miedum - Leeuwarden Busstation,,3,,,
130666,QBUZZ,7721,Lekkum - Leeuwarden Busstation,,3,,,
130667,QBUZZ,7731,Bartlehiem - Leeuwarden Busstation,,3,,,
130668,QBUZZ,7741,Warstiens - Leeuwarden Busstation,,3,,,
130669,QBUZZ,7751,Wyns - Leeuwarden Busstation,,3,,,
130670,QBUZZ,7761,Swichum - Leeuwarden Busstation,,3,,,
130671,QBUZZ,7771,Goutum - Leeuwarden Busstation,,3,,,
130672,QBUZZ,7781,Warten - Leeuwarden Busstation,,3,,,
130673,QBUZZ,7791,Wergea - Leeuwarden Busstation,,3,,,
130674,QBUZZ,7801,Wirdum - Leeuwarden Busstation,,3,,,
130675,QBUZZ,7811,Wytgaard - Leeuwarden Busstation,,3,,,
130676,QBUZZ,7831,Hempens - Leeuwarden Busstation,,3,,,
130677,QBUZZ,7841,Nijega - Drachten Carpool Noord,,3,,,
130678,QBUZZ,7861,Feanwâldsterwâl - Feanwâlden Station,,3,,,
130679,QBUZZ,7871,Tytsjerk Dorpshuis - Swarteweisein,,3,,,
130680,QBUZZ,7881,Ritsumasyl - Deinum Station,,3,,,
130681,QBUZZ,7901,Oudebildtzijl - Stiens Wythusterwei,,3,,,
130682,QBUZZ,7902,Oudebildtzijl - Sint-Annaparochie Van Harenstraat,,3,,,
130683,QBUZZ,7911,Alde Leie - Stiens Wythusterwei,,3,,,
130684,QBUZZ,7912,Alde Leie - Sint-Annaparochie Van Harenstraat,,3,,,
130685,QBUZZ,7931,Sint-Jacobiparochie - Minnertsga Mooie Paal,,3,,,
130686,QBUZZ,7941,Firdgum - Minnertsga Mooie Paal,,3,,,
130687,QBUZZ,7943,Firdgum - Franeker Station,,3,,,
130688,QBUZZ,7961,Peins - Dronryp Hoek,,3,,,
130689,QBUZZ,7963,Peins - Franeker Station,,3,,,
130690,QBUZZ,7971,Ried - Dronryp Hoek,,3,,,
130691,QBUZZ,7973,Ried - Franeker Station,,3,,,
130692,QBUZZ,7981,Skingen - Dronryp Hoek,,3,,,
130693,QBUZZ,7983,Skingen - Franeker Station,,3,,,
130694,QBUZZ,7991,Slappeterp - Dronryp Hoek,,3,,,
130695,QBUZZ,7993,Slappeterp - Franeker Station,,3,,,
130696,QBUZZ,8001,Blessum - Dronryp Hoek,,3,,,
130697,QBUZZ,8002,Blessum - Deinum Station,,3,,,
130698,QBUZZ,8011,Hilaard - Dronryp Hoek,,3,,,
130699,QBUZZ,8012,Hilaard - Deinum Station,,3,,,
130700,QBUZZ,8022,Baijum - Dronryp Station,,3,,,
130701,QBUZZ,8023,Baijum - Winsum Busstation,,3,,,
130702,QBUZZ,8032,Schalsum - Franeker Station,,3,,,
130703,QBUZZ,8042,Boer - Franeker Station,,3,,,
130704,QBUZZ,8052,Dongjum - Franeker Station,,3,,,
130705,QBUZZ,8061,Herbaijum - Franeker Voorstraat,,3,,,
130706,QBUZZ,8062,Herbaijum - Franeker Station,,3,,,
130707,QBUZZ,8071,Hitzum - Franeker Voorstraat,,3,,,
130708,QBUZZ,8072,Hitzum - Franeker Station,,3,,,
130709,QBUZZ,8082,Tzum - Franeker Station,,3,,,
130710,QBUZZ,8083,Tzum - Winsum Busstation,,3,,,
130711,QBUZZ,8092,Wjelsryp - Franeker Station,,3,,,
130712,QBUZZ,8093,Wjelsryp - Winsum Busstation,,3,,,
130713,QBUZZ,8102,Achlum - Franeker Station,,3,,,
130714,QBUZZ,8103,Achlum - Harlingen Station,,3,,,
130715,QBUZZ,8111,Pingjum - Harlingen Station,,3,,,
130716,QBUZZ,8112,Pingjum - Bolsward Busstation,,3,,,
130717,QBUZZ,8121,Wijnaldum - Harlingen Station,,3,,,
130718,QBUZZ,8131,Jellum - Deinum Station,,3,,,
130719,QBUZZ,8132,Jellum - Mantgum Station,,3,,,
130720,QBUZZ,8141,Bears - Deinum Station,,3,,,
130721,QBUZZ,8142,Bears - Mantgum Station,,3,,,
130722,QBUZZ,8151,Leons - Mantgum Station,,3,,,
130723,QBUZZ,8152,Leons - Winsum Busstation,,3,,,
130724,QBUZZ,8161,Baard - Mantgum Station,,3,,,
130725,QBUZZ,8162,Baard - Winsum Busstation,,3,,,
130726,QBUZZ,8171,Britswert - Mantgum Station,,3,,,
130727,QBUZZ,8172,Britswert - Winsum Busstation,,3,,,
130728,QBUZZ,8183,Raerd - Sneek Busstation,,3,,,
130730,QBUZZ,8201,Jorwert - Mantgum Station,,3,,,
130731,QBUZZ,8211,Weidum - Mantgum Station,,3,,,
130732,QBUZZ,8221,Wiuwert - Mantgum Station,,3,,,
130733,QBUZZ,8231,Dearsum - Mantgum Station,,3,,,
130734,QBUZZ,8232,Dearsum - Sneek Busstation,,3,,,
130735,QBUZZ,8241,Boazum - Mantgum Station,,3,,,
130736,QBUZZ,8242,Boazum - Sneek Busstation,,3,,,
130737,QBUZZ,8251,Easterlittens - Winsum Busstation,,3,,,
130738,QBUZZ,8252,Easterlittens - Mantgum Station,,3,,,
130739,QBUZZ,8261,Spannum - Winsum Busstation,,3,,,
130740,QBUZZ,8271,Winsum-Dorp - Busstation,,3,,,
130741,QBUZZ,8281,Midlum - Harlingen Station,,3,,,
130742,QBUZZ,8311,Idaerd - Grou-Jirnsum,,3,,,
130743,QBUZZ,8321,Reduzum - Grou-Jirnsum,,3,,,
130744,QBUZZ,8331,Eagum - Grou-Jirnsum,,3,,,
130745,QBUZZ,8341,Friens - Grou-Jirnsum,,3,,,
130746,QBUZZ,8352,Poppenwier - Sneek Busstation,,3,,,
130747,QBUZZ,8362,Tersoal - Sneek Busstation,,3,,,
130748,QBUZZ,8372,Sibrandabuorren - Sneek Busstation,,3,,,
130749,QBUZZ,8381,Jirnsum-Dorp - Grou-Jirnsum,,3,,,
130750,QBUZZ,8382,Jirnsum-Dorp - Akkrum Station,,3,,,
130751,QBUZZ,8391,Terherne - Akkrum Station,,3,,,
130752,QBUZZ,8392,Terherne - Joure Busstation,,3,,,
130753,QBUZZ,8411,Vegelinsoord - Heerenveen Busstation,,3,,,
130754,QBUZZ,8421,Rotstergaast - Heerenveen Busstation,,3,,,
130755,QBUZZ,8422,Rotstergaast - Joure Busstation,,3,,,
130756,QBUZZ,8431,Haskerdijken - Heerenveen Busstation,,3,,,
130757,QBUZZ,8451,Rottum - Heerenveen Busstation,,3,,,
130758,QBUZZ,8461,Rotsterhaule - Heerenveen Busstation,,3,,,
130759,QBUZZ,8471,Sintjohannesga - Heerenveen Busstation,,3,,,
130760,QBUZZ,8472,Sintjohannesga - Lemmer Busstation,,3,,,
130761,QBUZZ,8482,Delfstrahuizen - Lemmer Busstation,,3,,,
130762,QBUZZ,8492,Echten - Lemmer Busstation,,3,,,
130763,QBUZZ,8502,Echtenerbrug - Lemmer Busstation,,3,,,
130764,QBUZZ,8601,Haskerhorne - Heerenveen Busstation,,3,,,
130765,QBUZZ,8602,Haskerhorne - Joure Busstation,,3,,,
130766,QBUZZ,8611,Boornzwaag - Joure Busstation,,3,,,
130767,QBUZZ,8621,Broek - Joure Busstation,,3,,,
130768,QBUZZ,8631,Dijken - Joure Busstation,,3,,,
130769,QBUZZ,8641,Doniaga - Joure Busstation,,3,,,
130770,QBUZZ,8651,Legemeer - Joure Busstation,,3,,,
130771,QBUZZ,8661,Oldeouwer - Joure Busstation,,3,,,
130772,QBUZZ,8671,Ouwster-Nijega - Joure Busstation,,3,,,
130773,QBUZZ,8681,Rohel - Joure Busstation,,3,,,
130774,QBUZZ,8691,Teroele - Joure Busstation,,3,,,
130775,QBUZZ,8701,Idskenhuizen - Joure Busstation,,3,,,
130776,QBUZZ,8711,Langweer - Joure Busstation,,3,,,
130777,QBUZZ,8721,Ouwsterhaule - Joure Busstation,,3,,,
130778,QBUZZ,8731,Akmarijp - Joure Busstation,,3,,,
130779,QBUZZ,8741,Goingarijp - Joure Busstation,,3,,,
130780,QBUZZ,8751,Terkaple - Joure Busstation,,3,,,
130781,QBUZZ,8761,Scharsterbrug - Joure Busstation,,3,,,
130782,QBUZZ,8771,Sint Nicolaasga - Joure Busstation,,3,,,
130783,QBUZZ,8772,Sint Nicolaasga - Spannenburg,,3,,,
130784,QBUZZ,8781,Oudehaske - Heerenveen Busstation,,3,,,
130785,QBUZZ,8782,Oudehaske - Joure Busstation,,3,,,
130786,QBUZZ,8791,Nijehaske - Heerenveen Busstation,,3,,,
130787,QBUZZ,8792,Nijehaske - Joure Busstation,,3,,,
130788,QBUZZ,8801,Wommels De Terp - Provincialeweg,,3,,,
130789,QBUZZ,8811,Tirns - Sneek Busstation,,3,,,
130790,QBUZZ,8821,Ysbrechtum - Sneek Busstation,,3,,,
130791,QBUZZ,8831,Hidaard - Sneek Busstation,,3,,,
130792,QBUZZ,8832,Hidaard - Wommels Provincialeweg,,3,,,
130793,QBUZZ,8841,Hinnaard - Sneek Busstation,,3,,,
130794,QBUZZ,8842,Hinnaard - Wommels Provincialeweg,,3,,,
130795,QBUZZ,8851,Itens - Sneek Busstation,,3,,,
130796,QBUZZ,8852,Itens - Wommels Provincialeweg,,3,,,
130797,QBUZZ,8861,Lytsewierrum - Sneek Busstation,,3,,,
130798,QBUZZ,8862,Lytsewierrum - Wommels Provincialeweg,,3,,,
130799,QBUZZ,8871,Reahûs - Sneek Busstation,,3,,,
130800,QBUZZ,8872,Reahûs - Wommels Provincialeweg,,3,,,
130801,QBUZZ,8881,Rien - Sneek Busstation,,3,,,
130802,QBUZZ,8882,Rien - Wommels Provincialeweg,,3,,,
130803,QBUZZ,8891,Folsgare - Sneek Busstation,,3,,,
130804,QBUZZ,8901,Loënga - Busstation Busstation,,3,,,
130805,QBUZZ,8911,Tjalhuizum - Sneek Busstation,,3,,,
130806,QBUZZ,8921,Easterein - Sneek Busstation,,3,,,
130807,QBUZZ,8922,Easterein - Wommels Provincialeweg,,3,,,
130808,QBUZZ,8931,Offingawier - Sneek Busstation,,3,,,
130809,QBUZZ,8941,Gauw - Sneek Busstation,,3,,,
130810,QBUZZ,8951,Goënga - Sneek Busstation,,3,,,
130811,QBUZZ,8961,Scharnegoutum - Sneek Busstation,,3,,,
130812,QBUZZ,8981,Abbega - IJlst Station,,3,,,
130813,QBUZZ,8991,Greonterp - IJlst Station,,3,,,
130814,QBUZZ,9011,Sandfirden - IJlst Station,,3,,,
130815,QBUZZ,9021,Wolsum - IJlst Station,,3,,,
130816,QBUZZ,9031,Westhem - IJlst Station,,3,,,
130817,QBUZZ,9041,Blauwhuis - IJlst Station,,3,,,
130818,QBUZZ,9042,Blauwhuis - Bolsward Busstation,,3,,,
130819,QBUZZ,9051,Gaastmeer - Heeg Industrieterrein,,3,,,
130820,QBUZZ,9061,Heeg-Centrum - Industrieterrein,,3,,,
130821,QBUZZ,9071,Idzega - IJlst Station,,3,,,
130822,QBUZZ,9081,Oudega - Heeg Centrum,,3,,,
130823,QBUZZ,9111,Iens - Wommels Provincialeweg,,3,,,
130824,QBUZZ,9121,Kûbaard - Wommels Provincialeweg,,3,,,
130825,QBUZZ,9131,Waaksens - Wommels Provincialeweg,,3,,,
130826,QBUZZ,9141,Lollum - Wommels Provincialeweg,,3,,,
130827,QBUZZ,9151,Schraard - Bolsward Busstation,,3,,,
130828,QBUZZ,9161,Longerhouw - Bolsward Busstation,,3,,,
130829,QBUZZ,9171,Schettens - Bolsward Busstation,,3,,,
130830,QBUZZ,9181,Hartwerd - Bolsward Busstation,,3,,,
130831,QBUZZ,9191,Burgwerd - Bolsward Busstation,,3,,,
130832,QBUZZ,9201,Hichtum - Bolsward Busstation,,3,,,
130833,QBUZZ,9211,Hieslum - Bolsward Busstation,,3,,,
130834,QBUZZ,9221,Dedgum - Bolsward Busstation,,3,,,
130835,QBUZZ,9231,Piaam - Bolsward Busstation,,3,,,
130836,QBUZZ,9241,Idsegahuizum - Bolsward Busstation,,3,,,
130837,QBUZZ,9251,Exmorra - Bolsward Busstation,,3,,,
130838,QBUZZ,9252,Exmorra - Kop Afsluitdijk,,3,,,
130839,QBUZZ,9261,Allingawier - Bolsward Busstation,,3,,,
130840,QBUZZ,9271,Makkum - Bolsward Busstation,,3,,,
130841,QBUZZ,9272,Makkum - Kop Afsluitdijk,,3,,,
130842,QBUZZ,9291,Holle Poarte - Bolsward Busstation,,3,,,
130843,QBUZZ,9321,Wons - Bolsward Busstation,,3,,,
130844,QBUZZ,9341,Cornwerd - Kop Afsluitdijk,,3,,,
130845,QBUZZ,9351,Nijhuizum - Workum Station,,3,,,
130846,QBUZZ,9361,Ferwoude - Workum Station,,3,,,
130847,QBUZZ,9371,Gaast - Workum Station,,3,,,
130848,QBUZZ,9381,It Heidenskip - Workum Station,,3,,,
130849,QBUZZ,9401,Warns - Koudum-Molkwerum,,3,,,
130850,QBUZZ,9411,Hindeloopen Museum - Station,,3,,,
130851,QBUZZ,9512,Kolderwolde - Hemelum Flinkeboskje,,3,,,
130852,QBUZZ,9513,Kolderwolde - Woudsend Centrum,,3,,,
130853,QBUZZ,9521,Elahuizen - Woudsend Centrum,,3,,,
130854,QBUZZ,9523,Elahuizen - Hemelum Flinkeboskje,,3,,,
130855,QBUZZ,9531,Oudega - Woudsend Centrum,,3,,,
130856,QBUZZ,9533,Oudega - Hemelum Flinkeboskje,,3,,,
130857,QBUZZ,9541,Indijk - Woudsend Centrum,,3,,,
130858,QBUZZ,9561,Smallebrugge - Woudsend Centrum,,3,,,
130859,QBUZZ,9571,Ruigahuizen - Harich Rotonde,,3,,,
130860,QBUZZ,9581,Sloten - Spannenburg,,3,,,
130861,QBUZZ,9602,Tjerkgaast - Spannenburg,,3,,,
130862,QBUZZ,9611,Bantega - Lemmer Busstation,,3,,,
130863,QBUZZ,9651,Oosterzee - Lemmer Busstation,,3,,,
130864,QBUZZ,9691,Vrouwenparochie - Stiens Wythusterwei,,3,,,
130865,QBUZZ,9692,Vrouwenparochie - Sint-Annaparochie Van Harenstr.,,3,,,
130866,QBUZZ,9711,Britsum - Stiens Wythusterwei,,3,,,
130867,QBUZZ,9721,Koarnjum - Stiens Wythusterwei,,3,,,
130868,QBUZZ,9731,Snikzwaag - Joure Busstation,,3,,,
130869,QBUZZ,9991,Uitwellingerga - Oppenhuizen - Sneek Busstation,,3,,,
130870,QBUZZ,1,Leeuwarden Busstation - Grou,,3,,,
130871,QBUZZ,2,Leeuwarden Busstation - Aldlân,,3,,,
130872,QBUZZ,3,Leeuwarden Busstation - Camminghaburen,,3,,,
130873,QBUZZ,4,Leeuwarden Busstation - Nijlân,,3,,,
130874,QBUZZ,5,Leeuwarden Busstation - Warten,,3,,,
130875,QBUZZ,6,Leeuwarden Busstation - Bilgaard,,3,,,
130876,QBUZZ,7,Leeuwarden Busstation - Zuiderburen,,3,,,
130877,QBUZZ,8,Leeuwarden Busstation - Vrijheidswijk,,3,,,
130878,QBUZZ,9,Leeuwarden Busstation - Firda Wilaarderburen,,3,,,
130879,QBUZZ,10,Leeuwarden Busstation - NHL Stenden,,3,,,
130880,QBUZZ,11,Leeuwarden Busstation - Caparis,,3,,,
130881,QBUZZ,12,Buitenpost - Surhuisterveen - Drachten,,3,,,
130882,QBUZZ,13,Leeuwarden - Surhuisterveen - Drachten,,3,,,
130883,QBUZZ,14,Drachten - Bakkeveen - Oosterwolde,,3,,,
130884,QBUZZ,15,Heerenveen - Oosterwolde,,3,,,
130885,QBUZZ,16,Wolvega - Oosterwolde,,3,,,
130886,QBUZZ,17,Heerenveen - Wolvega - Noordwolde,,3,,,
130887,QBUZZ,18,Steenwijk - Noordwolde - Oosterwolde,,3,,,
130888,QBUZZ,20,Leeuwarden - Drachten - Heerenveen,,3,,,
130889,QBUZZ,21,Leeuwarden - Burgum - Drachten,,3,,,
130890,QBUZZ,23,Heerenveen - Drachten Transferium,,3,,,
130891,QBUZZ,26,Akkrum - Gorredijk - Noordwolde,,3,,,
130892,QBUZZ,27,Heerenveen - Akkrum - Drachten,,3,,,
130893,QBUZZ,28,Heerenveen - Akkrum - Grou,,3,,,
130894,QBUZZ,35,Sneek - Franeker,,3,,,
130895,QBUZZ,38,Sneek - Wommels - Hidaard,,3,,,
130896,QBUZZ,39,Sneek - Ferwoude,,3,,,
130897,QBUZZ,41,Lemmer - Balk - Joure - Heerenveen,,3,,,
130898,QBUZZ,42,Sneek - Spannenburg - Lemmer,,3,,,
130899,QBUZZ,44,Bolsward - Workum - Balk - Sneek,,3,,,
130900,QBUZZ,45,Sneek - Hemelum,,3,,,
130901,QBUZZ,46,Sneek - Heeg - Gaastmeer,,3,,,
130902,QBUZZ,48,Lemmer - Sintjohannesga - Heerenveen,,3,,,
130903,QBUZZ,51,Lauwersoog - Dokkum - Leeuwarden,,3,,,
130904,QBUZZ,52,Dokkum - Paezens,,3,,,
130905,QBUZZ,55,Dokkum - Feanwâlden - Drachten,,3,,,
130906,QBUZZ,56,Dokkum - Holwert Veerdam,,3,,,
130907,QBUZZ,60,Dokkum - Holwert - Leeuwarden,,3,,,
130908,QBUZZ,61,Damwâld - Buitenpost,,3,,,
130909,QBUZZ,62,Buitenpost - Kollum - Feanwâlden - Leeuwarden,,3,,,
130910,QBUZZ,63,Buitenpost - Kollum - Dokkum,,3,,,
130911,QBUZZ,66,Holwert Veerdam - Leeuwarden,,3,,,
130912,QBUZZ,70,Minnertsga - St-Annaparochie - Leeuwarden,,3,,,
130913,QBUZZ,71,Kop Afsluitdijk - Harlingen - Leeuwarden,,3,,,
130914,QBUZZ,72,St-Annaparochie - Stiens - Leeuwarden,,3,,,
130915,QBUZZ,73,St-Annaparochie - Stiens - Leeuwarden,,3,,,
130916,QBUZZ,75,Minnertsga - Franeker - Bolsward,,3,,,
130917,QBUZZ,84,Drachten - Haulerwijk - Assen,,3,,,
130918,QBUZZ,92,Leeuwarden - Bolsward - Kop Afsluitdijk,,3,,,
130919,QBUZZ,93,Sneek - Mantgum - Leeuwarden,,3,,,
130920,QBUZZ,94,Sneek - Reduzum,,3,,,
130921,QBUZZ,95,Heerenveen - Joure - Jirnsum - Leeuwarden,,3,,,
130922,QBUZZ,96,Kop Afsluitdijk - Makkum - Bolsward,,3,,,
130923,QBUZZ,97,Franeker - Leeuwarden,,3,,,
130924,QBUZZ,99,Heerenveen - Sneek - Bolsward - Harlingen,,3,,,
130925,QBUZZ,101,Grootegast - Buitenpost - Kootstertille,,3,,,
130926,QBUZZ,102,Makkum - Hindeloopen,,3,,,
130927,QBUZZ,103,Stavoren - Hemelum,,3,,,
130928,QBUZZ,104,Tijnje - Gorredijk - Haulerwijk - Een,,3,,,
130929,QBUZZ,108,Wolvega - Scherpenzeel,,3,,,
130930,QBUZZ,151,Dokkum - Driezum - Leeuwarden,,3,,,
130931,QBUZZ,197,Harlingen - Franeker - Leeuwarden,,3,,,
130932,QBUZZ,217,Wolvega - Noordwolde - Steenwijk,,3,,,
130933,QBUZZ,299,Uitwellingerga - Sneek,,3,,,
130934,QBUZZ,315,Emmeloord - Heerenveen - Groningen,,3,19408f,ffffff,
130935,QBUZZ,320,Leeuwarden - Drachten - Heerenveen,,3,19408f,ffffff,
130936,QBUZZ,324,Heerenveen - Drachten - Groningen,,3,19408f,ffffff,
130937,QBUZZ,350,Alkmaar - Afsluitdijk - Leeuwarden,,3,19408f,ffffff,
130938,QBUZZ,355,Dokkum - Leeuwarden - Bolsward,,3,19408f,ffffff,
130939,QBUZZ,356,Dokkum - Feanwâlden - Drachten,,3,19408f,ffffff,
130940,QBUZZ,380,Drachten - Oosterwolde - Assen,,3,19408f,ffffff,
130941,QBUZZ,390,Makkum - Bolsward - Sneek - Heerenveen,,3,19408f,ffffff,
130943,QBUZZ,1,Veerdam - Strandhotel,,3,,,
130944,QBUZZ,2,Veerdam - Dorp,,3,,,
130945,QBUZZ,3,Veerdam - Klein Zwitserland,,3,,,
130946,QBUZZ,4,Veerdam - De Monnik,,3,,,
130947,QBUZZ,6,Veerdam - Strandhotel,,3,,,
130948,QBUZZ,1,Veerhaven - Ballum - Hollum,,3,,,
130949,QBUZZ,2,Veerhaven - Nes - Buren v.v.,,3,,,
130950,QBUZZ,3,Hollum - Ballum - Veerhaven,,3,,,
130953,QBUZZ,1,West-Terschelling - Midsland - Oosterend,,3,,,
130954,QBUZZ,2,West-Terschelling - Midsland - West aan Zee,,3,,,
130955,QBUZZ,9,West-Terschelling - Midsland - Oosterend,,3,,,
130956,QBUZZ,1,Vlieland-Dorp - Posthuys,,3,,,
131661,QBUZZ,589,Buurtbus P+R Hoogkerk - Leek - Marum,,3,,,
131665,QBUZZ,419,Nachtbus Assen - Groningen,,3,,,
131668,QBUZZ,150,De Punt - Assen SNELDIENST,,3,,,
131669,QBUZZ,804,P+R Hoogkerk - P+R Haren,,3,,,
131670,QBUZZ,23,Westerbork - Assen,,3,,,
131671,QBUZZ,46,Station Assen - TT-Circuit,,3,,,
131672,QBUZZ,7,WKC Paddepoel - Vinkhuizen - Hoofdstation,,3,e00000,ffffff,
129901,RET,30,Station Alexander -Schollevaar,,3,,,
129902,RET,31,Station Alexander - Oostgaarde,,3,,,
129903,RET,32,Overschie - Station Zuid,,3,,,
129904,RET,33,Centraal Station - Rotterdam Airport,,3,,,
129905,RET,35,Melanchthonweg Metro - Station Alexander,,3,,,
129906,RET,36,Station Alexander - Kralingse Zoom,,3,,,
129907,RET,38,Station Schiedam - Centraal Station - Crooswijk,,3,,,
129908,RET,40,Rotterdam Centraal - Station Delft C,,3,,,
129909,RET,42,Marconiplein - Bedrijvenpark Rotterdam Noord-West,,3,,,
129910,RET,44,Zuidplein - Centraal Station,,3,,,
129911,RET,51,Station Schiedam Centrum - Woudhoek,,3,,,
129912,RET,52,Hof van Spaland - Woudhoek,,3,,,
129913,RET,53,Woudhoek - Station Schiedam Centrum,,3,,,
129914,RET,54,Station Schiedam Centrum - De Gorzen,,3,,,
129915,RET,56,Vlaardingen West  -  Holy Noord,,3,,,
129916,RET,61,Hoogvliet Metro - Oudeland,,3,,,
129917,RET,62,Hoogvliet Metro - Westpunt,,3,,,
129918,RET,63,Hoogvliet Metro - Zalmplaat,,3,,,
129919,RET,64,Hoogvliet - Poortugaal - Kijvelanden,,3,,,
129920,RET,66,Zuidplein - Feijenoord,,3,,,
129921,RET,67,Zuidplein - Pendrecht,,3,,,
129922,RET,68,Zuidplein - Heijplaat RDM,,3,,,
129923,RET,69,Zuidplein - Pernis,,3,,,
129924,RET,70,Charlois - Keizerswaard,,3,,,
129925,RET,71,Zuidplein - Sluisjesdijk,,3,,,
129926,RET,72,Zuidplein - Sluisjesdijk,,3,,,
129927,RET,75,Zuidplein - Kralingse Zoom,,3,,,
129928,RET,76,Zuidplein - Keizerswaard,,3,,,
129929,RET,77,ss Rotterdam - Feyenoord,,3,,,
129930,RET,82,Zuidplein - Portland,,3,,,
129931,RET,83,Keizerswaard - Kralingse Zoom,,3,,,
129932,RET,84,Station Barendrecht - Zuidplein,,3,,,
129933,RET,96,Capelsebrug - Stormpolder,,3,,,
